,Date,User,Nickname,Tweet,URL
1168,2020-09-13 13:59:43+00:00,qweasdz57047083,qweasdzxc123,@SSANG___GANG @grandm_a_ 음ㅋㅋㅋ 그러니까 여자는 수만년동안 차별당해왔으니 역차별해도 된다? 이런건가 음ㅋㅋㅋ여자가 남자를 위해 꾸민다? 여자의 적은 여자던데 오히려 같은 여자한테 조금이라도 더 이뻐 보이려고 안꿀려보이려고 화장하던데? 설리 자살하게 만든 악플들도 대부분 여자가 썻던데 이건 어찌된거지?,https://twitter.com/qweasdz57047083/status/1305144130557812737
1169,2020-10-22 16:29:30+00:00,iu_suldupa,두팡,"화장지워주는 남자 이번화 진짜 가슴이 웅장해진다
' 같지 않기에 각자의 인생이 빛난다' https://t.co/Wl21sgg0qi",https://twitter.com/iu_suldupa/status/1319314949798178817
1170,2020-10-12 17:52:02+00:00,Musei_46,아서,남자가 '남성성' 깨는 행동이 머있지...화장밖에 생각안난다...,https://twitter.com/Musei_46/status/1315711841394278401
1171,2020-12-20 14:11:57+00:00,Alef__U,Alef.,난 진짜 진한화장을 한 남자가 좋다.,https://twitter.com/Alef__U/status/1340661220529999872
1172,2020-09-14 15:52:52+00:00,julie_8946,또띠아,"진짜.. 나는 이런 게 넘 좋아 정말 좋아.
모든 분야에서 완벽하게 보이는 남자가, 컨트롤 프릭일 정도로 자기관리가 철저한 남자가 한낱 감정 때문에 뭇사람들이 보는 영상에서 불편한 티 팍팍 내고(침묵으로 일관), 프로답지 못하게 구는 것(휴대폰 껐음)이 넘 좋아 ㅋㅋㅋ",https://twitter.com/julie_8946/status/1305534992328523776
1173,2020-09-04 14:51:41+00:00,JeongUimyeongae,정화조,"차 핸들 잡고 멍하게 있다가 눈물만 30분 흘렸으면 좋겠다 정신 차리고 집에 가서 아무일 없는 거처럼 화장 지우고 간식 준비하고 딸 기다리는데 딸 울면서 들어와서
애들이 엄마 남자같대 애들이 나랑 말도 안 하고 같이 집에도 안 가 엄마 싫어 나 집 나갈 거야 엄마 싫어
하는데",https://twitter.com/JeongUimyeongae/status/1301895717460480000
1174,2020-01-24 16:54:39+00:00,seasowsin,SEA,화장안하는 남자애기들은 자기 자신을 사랑 안하나봄 https://t.co/NEYxVxwZXr,https://twitter.com/seasowsin/status/1220751780042047489
1175,2020-03-08 11:12:40+00:00,doogen_say,두근두근 대사봇,"“아니 산올라가는데 화장을 왜 하냐고-뭐 잘보일 남자라도 있냐?”
‘뭔소리야~야 남자라고는 딸랑 넷인데 한명은 유부남이고 둘은 여자친구 있고 그리고 한명은 넌데 뭐?’
“어..”
[♬]
-131117",https://twitter.com/doogen_say/status/1236610783150129152
1176,2020-11-13 06:38:22+00:00,Guur,guur the moka,"항상 주장하는거지만.

가장 남성다운 남성성은 집 청소. 요리. 세탁. 정리. 매너 이거 다 있는거다..

애초에 자기 관리도 못하는 건 남자가 아님.. 세계 어딜 가도 전사계급은 자기 먹을거랑 세탁, 청소 등은 모두 지가 다 함.",https://twitter.com/Guur/status/1327138718118010880
1177,2020-04-27 08:53:34+00:00,ChangHa_,𝑪𝒉𝒂𝒏𝒈𝑯𝒂☂︎,화장지워주는남자가저기에없다는게말이되냐!!!!,https://twitter.com/ChangHa_/status/1254695170504667136
1178,2020-01-22 13:15:24+00:00,letmiadance,c-mia,아르젠토는 퀴어 젠더 이런건 좀 알못이었나 봄. 카를로가 엄마를 두려워한다면 만나는 남자가 화장하고 가운 여미고 ‘여자’처럼 생긴 것으로 표현하지 말았어야지.. 엄마로 대변되는 여성을 혐오하게 되어서 남자를 만난다는 설정 자체가 고루하긴 하다만,https://twitter.com/letmiadance/status/1219971829978189824
1179,2020-04-22 03:41:47+00:00,asha_pluto,맹왕성❤️,"남자연예인이 아무리 화장하고 초커 차도 일반 남자들은 코르셋 안차잖아

일반 여성들도 코르셋을 안차면 연예인들이 코르셋차도 애기들한테까지 내려가진 않지않을까 솔직히 유명인들이 그만큼 파급력이 있어서 주의해야한다는 생각은 동의함",https://twitter.com/asha_pluto/status/1252804767643865089
1180,2020-03-06 14:48:26+00:00,myzooyoung,마주,"화장 왜자꾸 시켜
남자나 해",https://twitter.com/myzooyoung/status/1235940306320646145
1181,2020-08-27 17:32:12+00:00,PotatoGae,다개,화장지워주는남자유료분보고질질짜고잇는사람,https://twitter.com/PotatoGae/status/1299037008518496256
1182,2020-08-21 23:48:24+00:00,dangdangwall08,댕댕왈_🐋,"@Monbebe514__ 1. 6월 24일
3. 키크고 손크고 옷 잘입고 목소리 좋고 고양이상너무 좋고 댕댕이상도 좋고 스퀸쉽 많이하는 남자
9. 화장하기, 춤추기
21. 남동생에게 똥침을 했다, 오늘 8시에 일어났다
22. 노래를 듣는다 (루싱유)
23. 춤추기, 밥먹기
24. 살 빼자...
25. 밥먹기
26. 사이코지만 괜찮아",https://twitter.com/dangdangwall08/status/1296957354311704576
1183,2020-02-06 13:48:11+00:00,malateabag,마티 🫥,나는 진짜로 진심으로 남자도 원하면 치마입고 화장하고 힐신을 수 있었으면 좋겠고 남돌도 마스카라 했으면 좋겠거든....... 여자가 남자? 옷 입을 땐 입었는 갑다 하지만 남자가 여자? 옷 입으면 사람들이 바로 이상하다고 생각한다니까..... 패싱 되고 안되고 까지 안가고 그냥.....,https://twitter.com/malateabag/status/1225415895498948610
1184,2020-05-03 10:59:40+00:00,mNuuoGelvyikQhv,BaJi,@Crazy_cat_sound 저 지저분한 콧수염은 남자도 있으면 한소리 듣는데... 그냥 자기관리 하기 싫은거 아닌가요...,https://twitter.com/mNuuoGelvyikQhv/status/1256901230170759173
1185,2020-11-13 03:24:02+00:00,SuhXello,제로🍆,"@joomick 하로야,, 남자애가 라임이보다 화장이 더 진하구나,,,😂",https://twitter.com/SuhXello/status/1327089813082652673
1186,2020-10-21 13:31:14+00:00,bongchoon_j,편하게 블언블,"친구의 조언

걍 남자들은 누가봐도 아저씨다 하는거 아님 다 하래요 워낙 삭아서 구분 못한다고...
여자들은 화장 정도가 과하면 미자일지도.

결론 빵긋 웃으며 민증 있으실까요!!?? 외치기",https://twitter.com/bongchoon_j/status/1318907700512616448
1187,2020-06-01 14:05:20+00:00,mangrimo,망리모💙💚まんりも,"아참 삼톡 뜨자마자 읽을려면 쿠키구워둬야겟다;;
저번에 화장지워주는남자 결제하느라 쿠키다먹음..ㅠㅠ;;흐엉..ㅠㅠㅠㅠㅋㅋㅋ",https://twitter.com/mangrimo/status/1267457202769428481
1188,2020-12-22 16:00:37+00:00,Y_J_G_N,(계이계정임!) 교자,판매글 보니까 고데기 화장거울 핑크의자 이러길래 편견이지만 여자인 것 같아서 호다닥 했는데 남자면 좀 무서울지도...,https://twitter.com/Y_J_G_N/status/1341413340854272004
1189,2020-09-11 13:11:36+00:00,noreunza_,른자파덕,"언제까지 저런 글을 봐야 할까
화장이, 네일이, 구두같은 것들이 여성의 기분전환의 기저에 있다는 게 이상하다는 건데. 남자들은 그런걸로 기쁨을 얻지 않잖아요...",https://twitter.com/noreunza_/status/1304407244751085569
1190,2020-07-23 07:37:05+00:00,pyg3bglKgi03t6T,Mimir,"@STARFISH_real 아, 여자들이 남자들보다 좀 더 심한 압박을 받는 거는 인정. 그리고 회사에서 직원에게 화장 강요하는 건 부당하다는 것도 인정.",https://twitter.com/pyg3bglKgi03t6T/status/1286203668950208512
1191,2020-03-05 15:50:35+00:00,sik_chuu,시기츄🐻,@meljeong 이거 네이버 화장지워주는남자!,https://twitter.com/sik_chuu/status/1235593557768949761
1192,2020-11-27 11:57:28+00:00,lh_0418,레홍,"아니 잠깐만
화장 지워주는 남자
완결남?? 뭐야
어이어이 몰랐다고",https://twitter.com/lh_0418/status/1332292455765479425
1193,2020-05-30 22:00:15+00:00,Ppippo1008,인용 모두 혼잣말이에요 알걀,"다 렏펨은 물론 아니었겠지만 페미니즘을 공격수단으로 사용하는 사람들이 얼마나 많았는데... 햄튜브가 전에 처음 슬라임 영상 올렸을 때 유아퇴행이라고 논란되고, 오랜만에 머리한 겸 화장하니 코르셋이라며 욕하고... 위근우 같이 페미니즘에 대해 진지하게 논하는 사람도 남자라고 배제시키고",https://twitter.com/Ppippo1008/status/1266851943982362624
1194,2020-02-04 13:57:58+00:00,igunchadayong,𝙳𝚊𝚢𝚘𝚗𝚐,@songof_achilles 자기관리 못하는 남자는 사람한테 인기 없는데말이죠...,https://twitter.com/igunchadayong/status/1224693582868541441
1195,2020-01-29 13:55:14+00:00,dream_tree_912,꿈나무,호섟은 급히 계산을 함. 감사합니다. 남자가 꾸벅 인사를 하고 가게를 나감. 까만 옷에 화장은 안했지만 분명 그 남자였음. 짧은 순간이었으니 기억을 못 할 수있지. 호섟은 의자에 앉음. 화장 안해도 괜찮네... 하고 생각하면서,https://twitter.com/dream_tree_912/status/1222518565841956864
1196,2020-06-20 03:04:04+00:00,zawaga7,진짜 마니아,"뭐라고 쓴거야
틱톡보고 화장하는 남자애들 좀 생겻다고 https://t.co/HIHojhb4iU",https://twitter.com/zawaga7/status/1274176160436346881
1197,2020-05-10 05:34:33+00:00,Kei_rnldudnj,빈,남자들은 씻고화장하고꾸미고 다니라고 ~~~~~......,https://twitter.com/Kei_rnldudnj/status/1259356128091099136
1198,2020-01-24 10:02:53+00:00,s5g9nzj,깡,"난 노출이 있고 몸매가 드러나는 옷을 좋아하고, 머리를 기르고 가끔 있는 약속에 화장을 한 채 나가는걸 즐기며, 남자와 여자를 모두 사랑하는데다 틴더를 사용하지만 그럼에도 나는 내가 페미니스트라고 말 할 수 있다 여성의 자유를 지지하기 때문에",https://twitter.com/s5g9nzj/status/1220648156095926278
1199,2020-02-09 15:59:41+00:00,yul_1230,☆ 율 ☆,에이사보 여장하고 외출하는게 취미인 사보 보고싶다. 한 20살쯤 코알라가 자기 대타로 소개팅 나가라며 해줬는데 상대남이 자기 남자인거 못 알아보고 이러는게 재밌는거지. 소개팅은 물론 거절하고... 여튼 그 이후로 혼자 화장해보고 그러다가 간단한 쇼핑할때 여장하고 돌아다녔는데 못 알아봄.,https://twitter.com/yul_1230/status/1226536153383178241
1200,2019-01-10 00:48:32+00:00,old_sponge,(故)스펀지,008.조선시대에는 남자도 [화장]을 했다(★★★★★),https://twitter.com/old_sponge/status/1083163646430040064
1201,2019-03-16 17:24:44+00:00,gloomy_mj,좋은건일단저장,"넷플릭스에서 브레이크업 이별후애 봤는데 아주 화딱지나고 죽을뻔했다. 한국이나 외국이나 다 똑같구나 싶었다. 여자는 이쁘고 자기관리도 잘하는, 직업에 프라이드있는 직장인인 반면 남자는 한남처럼 비만에 못생기고 일도 그냥 해야하니까 한다. 그런데도 여자가 더 관계에 절절매고",https://twitter.com/gloomy_mj/status/1106969559037206533
1202,2019-10-30 16:37:07+00:00,Orange_bt,오렌지,과제하기 너무 싫고 화장지워주는남자 정주행 다했다,https://twitter.com/Orange_bt/status/1189582012987797504
1203,2019-07-03 14:24:13+00:00,volopacem,acta non verba,@RepliLuxe ㅋㅋㅋㅋㅋㅋㅋ 저 얘 유튭 들어가서 메이크업 하는거 봤는데 그 눈화장할때 입벌리고 멍때리는 표정보니 화장 너무 코르셋인거에욬ㅋㅋㅋㅋ 모든 남자들 다 본받아라!! https://t.co/UhC9EnHehY,https://twitter.com/volopacem/status/1146424410011652096
1204,2019-07-23 01:30:58+00:00,bumgi_no,🎗메인트! 범펠 ☂️,뜬금 없는데 화장 지워주는 남자는 진짜....진짜 잘 만든 작품이야,https://twitter.com/bumgi_no/status/1153477573264805888
1205,2019-06-27 15:03:18+00:00,jae6je,²⁹⁷⁷재육🖤💜🦒☀🎈,"아니
친구랑 얘기하다가
화장하는거 너무 코르셋이잖아
남자들은 화장안하는데
라고 했더니
남자들도 하던데?
라고 말하면
나 갑자기 대화하기싫어져 친구야.....
어디서부터 이걸 설명해야함 ㅋㅋㅋㅋㅋ",https://twitter.com/jae6je/status/1144259918960189442
1206,2019-12-20 07:09:58+00:00,cream__0313,🌙 향수크림 🌙,아씁 화장지워주는 남자 유료분까지 밀린거 한꺼번에 봤는데 미친미친미친🤦‍♀️🤦‍♀️🤦‍♀️,https://twitter.com/cream__0313/status/1207921065143361536
1207,2019-11-08 03:25:59+00:00,6ahhia,바햐,맨날 다니던 길 비슷한 시간에 산책했는데 자전거 타고 지나가는 각기 다른 개체의 남자 노인한테 욕 들었다 평소랑 다른거 하곤 머글들 만나야해서 한 화장과 원피스 뿐인데 너네 설마 아니지?ㅠ 휴 진짜 내가 너네 조팰라다 노인네 곤죽이 되도록 패면 감옥가서 인놀 못할까바 참았다 알겟냐ㅠㅇㅠ,https://twitter.com/6ahhia/status/1192644404944621568
1208,2019-07-17 12:41:46+00:00,GABBERKIM,개버킴,"@Transfer_Hwang 
환 그 화장지워주는 남잔가 뭔가 좋아 한다 하지 않았나?",https://twitter.com/GABBERKIM/status/1151472055537156096
1209,2019-09-15 22:28:39+00:00,WJ_so_cute,김우짱,@mat_jinwoo 착하고 잘생기고 키크고 집안일 잘하고 자기관리 잘하고 노래부를때 목소리가 예쁜 조신한 남자,https://twitter.com/WJ_so_cute/status/1173363024960188416
1210,2019-06-24 02:11:10+00:00,paradisekis_bot,파라다이스 키스 봇,마네킹이든 뭐든 상관없어.너무나 똑같은 우리들.화장을하고 머리를묶고 기모노를 입혀주는 죠지의 손은 나를 안을 때보다 훨씬 사랑에 차있고 행복해 보인다.정말 이상한 남자야.설날 정도는 죠지 기분이 상하지 않도록 얌전히 미소지어 주자. # 파라다이스키스,https://twitter.com/paradisekis_bot/status/1142978440200519680
1211,2019-10-12 08:08:43+00:00,blue26_wave25,Bw,아 제발좋은ㅣ남자만나죠라... 나 평생솔로해도상관없으니까 헤녀면 제발젭ㅇ알 자기관리잘하고 조신하고 잘생기고 좋은사람 만나죠......,https://twitter.com/blue26_wave25/status/1182931088521359360
1212,2019-08-02 01:07:00+00:00,tiger_chestnut,👑왕밤톨🌰,뭐야 왜 화지남 실트에서 내려갔어 다들 화장 지워주는 남자 보세요,https://twitter.com/tiger_chestnut/status/1157095419081396224
1213,2019-12-10 04:08:17+00:00,Cheonarisol,천 아리솔,"[남자도 화장만 잘하면 예쁘다는데 뭐야 이 갸루상은...치워요, 대박....]",https://twitter.com/Cheonarisol/status/1204251465532854272
1214,2019-08-09 04:57:10+00:00,Jinii_jinii,jiniius👀,@YTB_00 화장대 갖다버린지 오만년 전임 노쓸모...글구 마! 남자의 로망일 가능성은 생각안하나? 장사할줄을몰러 ㅉㅉ,https://twitter.com/Jinii_jinii/status/1159690058011557899
1215,2019-10-06 12:44:09+00:00,ancong22,[HA:NEUL]하성운뿐,"자기관리 지짜 철저한 우리 성운이 ㅜㅜㅜ
내 남편도 인정한 남자 하성운..
여자들이 왜 조아하는지 알겠대.. 뭘 어케알아?하니까 
실은
유투브로 인터뷰하는거 찾아 봤는데, 말하는거 보니 딱 알겠대 ㅜㅜ https://t.co/n6ldz5a3ng",https://twitter.com/ancong22/status/1180826074264920065
1216,2019-03-27 15:35:19+00:00,9U7JYdDFgfbRdc0,라이,"작년에 그랬는데..... 
야 울학교에 남자애가 화장하고 다님~!
헐 미친 걔 게이 아니야?!
아 더러워~! 

디졋으면 얘네는 지들이 한말이 혐오인지더 모를거야",https://twitter.com/9U7JYdDFgfbRdc0/status/1110928292889018368
1217,2019-04-17 03:36:27+00:00,pickpita,피타마루,사실 어느 순간부터 헬스남이 자기관리 하는 남자 이미지보단 헬창.. 으로 느껴져서 트집 잡고 있는 듯,https://twitter.com/pickpita/status/1118357526490124288
1218,2019-08-02 05:26:41+00:00,cldud726,디미트리산짐승맷돼지괴물헐크수장,@hogumon 그래서 내 요새마음의 원픽은 화장지워주는남자 잖니,https://twitter.com/cldud726/status/1157160769659650048
1219,2019-12-14 06:45:25+00:00,Myo_Ryong_Tan,묘룡,"머 저렇게 극단적으로 빼는사람들 보면 ㅋ ㅋㅋㅋㅋㅋㄱ 대부분 다른사람들의 태도가 달라진다 이딴거 써있던데 다른사람들이 여자겠음? 대부분 남자지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
이태원가서 화장하고 남자들 한번 꼬셔보려고 궁둥이 흔들면서 오빠앙 거리는 끼순이게이들보면 그런생각 안들텐데",https://twitter.com/Myo_Ryong_Tan/status/1205740558112583680
1220,2019-04-19 08:25:24+00:00,neroww_Bee,핏챠,안씻는애 하니까 생각나는 남자동기애 ㄷㄷ ㄹㅇ 안씻어서 냄새나는건 물론 내가 화장안하고온날이면 /누나 얼굴 왜그래?/하던 샛기;;; 대놓고 여자 동기애 앞에서 넌 ㅈ좀 꾸미면 이쁠텐데 좀 꾸미고다니라고 ㅇㅈㄹ ㄹㅇ 종합적으로 완전체느낌이였음 생각만해도 끔-찍,https://twitter.com/neroww_Bee/status/1119155018903343104
1221,2019-09-18 14:09:25+00:00,moonlight_dami,소담,웹툰다끊고 정년이랑 화장지워주는남자만 봄...,https://twitter.com/moonlight_dami/status/1174324551485808640
1222,2019-04-13 12:44:55+00:00,mary_is_gone,저를블언블하지마세요저는까플입니다,아니 그니까.. 세계 어딜가도 저런놈들은 널렸나봐 화장지워주는남자 좀 봐보세요 딱 저런 놈 나옴,https://twitter.com/mary_is_gone/status/1117046002429485057
1223,2019-03-22 17:31:06+00:00,Karbo_OuO,카보,Rt. 게다가 쟤네가 일반적으로 생각하는 페미= 남자가 여장(“치마””화장”등 코르셋)하는 거 지지함 &gt;&gt; 정도로 생각하는 것 같음.. 아니면 괜히 예민하게 구는거라든지. 저번에 어느 남자가 가발쓰고 화장하고 나와서 페미니스트라고 하는거 보고 기겁했음 미친거아냐,https://twitter.com/Karbo_OuO/status/1109145492061978625
1224,2019-05-13 00:30:39+00:00,_lee_E17,통통통통,탈코도 다 좋은데....걍 남자들이 좀 꾸미고 다녔음 좋겠어... 화장 좀 하고 옷도 좀 잘 입어봐...! 어디 나들이 나갈땐 좀 꾸미는거야 임먀!!.....수준 좀 올려라....,https://twitter.com/_lee_E17/status/1127732856141148161
1225,2019-06-26 08:23:52+00:00,ARKOARKO,한국문화예술위원회,"아르코가 웹툰에 나오다!

네이버 금요일 웹툰 &lt;화장 지워주는 남자&gt; 60화에 

아르코미술관 건물이 나왔어요 :)

귀여운 전시관람 후기까지! 이연 작가님(@lyynevv) 감사합니다♥

#전시추천 #아르코미술관 #웹툰추천 #금요일웹툰 #이연작가님
#화장지워주는남자 #아르코 #대학로 #핫플레이스 https://t.co/aWosG3rQ1c",https://twitter.com/ARKOARKO/status/1143797009716924416
1226,2019-06-17 08:19:44+00:00,pm_lines,뿌요마도대사봇,"인큐버스: 이 핸섬보이 인큐버스님의 청을 거절하다니…남자 보는 눈이 그렇게 없어서야
아르르: 어휴, 거울 좀 보지 그래! 땀 때문에 화장이 다 지워졌다구
인큐버스: 오우! 시잇! 내 맨얼굴을 봐버리다니! 안됐지만 허니는 여기서 죽어줘야겠어
*뿌요SUN",https://twitter.com/pm_lines/status/1140534477371801605
1227,2019-06-07 02:34:49+00:00,gribouille_gkst,그리부이🌱,"리) 어제 화장 엄청 진하게 했었구나 ㅎㅎㅎ 눈섭도 진하고 ㅋㅋ

력시~ 남자건 여자건 화장을 해야.......(후후)",https://twitter.com/gribouille_gkst/status/1136823799695855616
1228,2019-12-20 15:44:01+00:00,pina_zzz,핀아,@gogh_acgae1 저거 화장지워주는남자일텐뎅 최신화에여,https://twitter.com/pina_zzz/status/1208050430191652865
1229,2019-02-13 02:18:37+00:00,callmesukdae,탈롤라의 부름,만약 누군가가 트랜스젠더는 화장하고 머리카락을 기르고 치마를 입는 남자여서 여혐이라고 말한다면 그건 무지하고 편견으로 가득찬 거라고 확실히 단언할 수 있네요 트젠은 단순히 시스젠더가 아닌 모든 사람일 뿐이고... 탈코하는 트랜스여성이나 리본을 좋아하는 트랜스남성은 현실 속 인물이구,https://twitter.com/callmesukdae/status/1095507504996376577
1230,2019-04-23 06:33:35+00:00,SBRG_Dato,가끔들리는 Dato/スバラギ,"세상이 말이야
나는 메이킹 비디오같은걸 볼 때마다 종종 스스로 메이크업하며 열심히 무대준비와 연습을 하는 부지런쟁이 배우들만 보다가 세상을 보니 남자새끼들이 하나같이 화장은 커녕 씻기 조차 안하고 살고 있는데 내가 스맡폰만 보는 오타쿠가 돼도 사회탓 할 수 있을것도 같은 기분이 들고…",https://twitter.com/SBRG_Dato/status/1120576433288433664
1231,2019-06-20 02:27:13+00:00,petal6a6e,전자계집,근데 여기오고 느낀게 여긴 남자들도 여자 화장은 강요되는 부분이 있음 미디어 노출 안 건강한거냐? 얘기하는데 여자에 대한 미디어 이미지는 안건강 남자는 건강ㅇㅇ 이라는 거 게다가 여성에게 제한되는 게 만타 성적 역할도 있지안느냐... 이런 말 하는데 넘넘 띠용함 남자가 이런말하는거,https://twitter.com/petal6a6e/status/1141532927483883520
1232,2019-01-07 06:58:06+00:00,Min_sowa,소 와,그리고 남자는 화장 못하나요? 남자가 화장을 하는 것에 대해서 여자 같다 라고 말하는데 여자 중에서도 화장 안하는 여자분도 계시고 화장은 여자만 하는 것이라는 생각을 좀 버리셨으면 해서요,https://twitter.com/Min_sowa/status/1082169490610114561
1233,2019-03-25 13:41:05+00:00,annji6011,🐣올망,"같은 과 남자애들이랑 안친하니까
""너 왜 화장안했어?"", ""오늘 왤케 아파보이냐ㅋㅋ"" 같은 소리 들을 일이 없어졌다😙 앞으로도 이정도 거리로 지내고 싶다😚",https://twitter.com/annji6011/status/1110174769180086273
1234,2019-02-03 13:48:08+00:00,parkteria_trash,Nio(였던것),"성별 외모로 구분 하는것 좀 버려야 한다고 생각...
외모가 성별에 따라 갈리는건 만들어진 이미지라니까... 실재로 남자와 여자 둘 다 빡빡이에 무화장에 같은 옷 입혀보면 엄청 적은 차이밖에 업어...",https://twitter.com/parkteria_trash/status/1092057150006865921
1235,2019-01-09 10:23:32+00:00,Hua_DalsamS2,⋆⁺₊⋆공주₍ᐢ..ᐢ₎⋆⁺₊⋆,남자들아 최소한 눈썹정리랑 로션이나 좀 발라라 허옇게 뜬거 보기 싫다  립밤도 좀 바르고;; 여자들이 살찌면 자기관리 안하는것같아 보기싫다고 하지말고 느그들이나 먼저 관리 좀 해봐라 ;;,https://twitter.com/Hua_DalsamS2/status/1082945962354438144
1236,2019-03-06 00:17:04+00:00,barb_ara_7,명예화산파 밥🍙🍚🍘,나 오늘 화장 완전 남자들 죽여서 그 해골로 목걸이 만들어 걸고 다니는 마녀 느낌인데 너무 좋아,https://twitter.com/barb_ara_7/status/1103087062658375680
1237,2019-01-14 01:37:05+00:00,Dalke97,달케,화장하고 다닌지 5년은 된거같은데 아직도 집에 형있음 화장할때 눈치보임 우리형 남자가 화장을 왜 해 이래서ㅠㅠㅠㅠㅠㅠ,https://twitter.com/Dalke97/status/1084625419175833600
1238,2019-08-21 11:57:26+00:00,9plus9neun18,아도카보,남자도 진짜 화장필요한걸 갓와꾸 민귺를 보고 깨닫거라 https://t.co/ID20GLnqgJ,https://twitter.com/9plus9neun18/status/1164144475792269312
1239,2019-04-25 07:06:11+00:00,Todo_YuMIkA,목화인간🇰🇷😷,그게 그렇게 아니꼬우면 남자도 화장하고 꾸미고 렌즈박고 노출하셈. 안 하는 이유가 뭐겠어 그거 다 코르셋이니까 그렇겠지 좆팔 https://t.co/9z5TFe5O6b,https://twitter.com/Todo_YuMIkA/status/1121309410943389696
1240,2019-05-12 09:52:56+00:00,vixx_butdangeee,벚뎅이,난 머리.짧게치고 화장잘안하고 다니는데 친구들이 매일 머리기르라고하고 화장언제하냐고하고 여아들은 오빠라고부르고 진짜 재미없다 나보고 일단 저질문하기전엔 먼저 페미냐고도물어보고 난 페미는아니고 그냥 페미보다 남자 더 싫어한다고 해도 페미가 아니라는이유하에 나한테 한국페미들 욕함,https://twitter.com/vixx_butdangeee/status/1127511970372964353
1241,2019-05-27 00:52:10+00:00,iLin_promise,스포 있음 이린,"그래도 적어보자면
약속의 네버랜드
푸른 사막 아아루
껍데기
화장 지우는 남자
공주에게는 왕좌가 필요하다
아도니스
치트라
좋아합니다... 더 많은데 생략할게요 아아루하자 여러분 네이버 수요웹툰에 있어요",https://twitter.com/iLin_promise/status/1132811700980277248
1242,2019-08-16 08:26:43+00:00,deultwo_comm,✨방지구유리⚡,하 저거 화장지워주는남자 저거다음화가 더오짐 (유료분 본 뇌,https://twitter.com/deultwo_comm/status/1162279509854314496
1243,2019-02-25 16:32:03+00:00,comgtoyou,두유✨,"(금)
골든 체인지⭐️⭐️⭐️ㅡ인생캐 강유님ㅠ
화장 지워주는 남자⭐️
내 여자친구는 상남자
옆집친구ㅡ그림만 취향 https://t.co/Z0BONWMF6q",https://twitter.com/comgtoyou/status/1100070931404222469
1244,2019-11-18 01:05:24+00:00,datain_mirror,데타,남자들아... 화장하는거 사기라 하지만 말고 너희들도 사기좀 쳐봐.....,https://twitter.com/datain_mirror/status/1196232905267105793
1245,2019-08-24 15:01:25+00:00,Digidokkdokk,( •ㅡ• ) 🎗💙야채를 먹도록 하렴💜🎗,화장좀해 남자들,https://twitter.com/Digidokkdokk/status/1165277942349385728
1246,2019-08-06 15:21:42+00:00,mysultan_myking,밀푸헌터,남자한테 화장했다 뭐라하고 여자한텐 화장 안 했다 뭐라 하는 이 사회풍토가 이상하다고 느끼질 못하나? 정말로?,https://twitter.com/mysultan_myking/status/1158760064519294982
1247,2019-06-22 13:32:12+00:00,1_djr123,애니프사형 GMIII 24602호기,"거, 남자 아이들이 화장하고 염색하는게 무섭다면 어느 나라처럼 20개월쯤 군대에 보내면 되지 않겠어? 아, 그랬다간 인민들이 어느 나라마냥 부당한 정권에 대항해 무장하고 싸우는 법을 깨달을까봐 무섭나?
https://t.co/5n5djTCpTv",https://twitter.com/1_djr123/status/1142425054883401728
1248,2019-03-16 05:49:42+00:00,pm_lines,뿌요마도대사봇,"인큐버스: 이 핸섬보이 인큐버스님의 청을 거절하다니…남자 보는 눈이 그렇게 없어서야
아르르: 어휴, 거울 좀 보지 그래! 땀 때문에 화장이 다 지워졌다구
인큐버스: 오우! 시잇! 내 맨얼굴을 봐버리다니! 안됐지만 허니는 여기서 죽어줘야겠어
*뿌요SUN",https://twitter.com/pm_lines/status/1106794651061616640
1249,2019-02-26 16:54:12+00:00,My_name_is_fork,바이오보세요,남자인데 예쁜거 좋아하고 치마가 입고싶고 화장이 하고싶으니까 트랜스여성이라고???;;; 그건 걍 예쁜거 좋아하고 치마가 입고싶고 화장이 하고싶은 남자거든요.... 우길거면 일단 좆떼고 클리달고온다음에 우기던가..........,https://twitter.com/My_name_is_fork/status/1100438897064984576
1250,2019-08-10 07:01:48+00:00,808Deng_,딘체니♡,"아니 나 오늘 친구들이랑 밥먹으러갔는데 왼쪽에 어떤 남자 두명이 앉았거든? 근데 계속 힐끔힐끔쳐다보고 우리 밥다먹고 틴트바르니까 우리보고 갑자기 여자들은 화장안하면 막 마스크쓰는거 꼴보기 싫다고 막 그랬음 진짜 꼰대들,,",https://twitter.com/808Deng_/status/1160083812077805568
1251,2019-08-10 18:42:51+00:00,guswn4804,툐이,"그러고보니 같이 취업가는 남자애들 중에 한 애가 붙잡혀서 화장 조금 당한적이 있었단말야 그 때 얼굴 보고 쟨 화장하면 좋을텐데... 이 생각 들더라
이목구비가 뚜렷해서 그랬던거 같아",https://twitter.com/guswn4804/status/1160260237611241473
